Id,Start_c,end_c,start_epoch,end_epock
15,66369052,66369935,1659200781,1659201664
5,66376169,66377051,1659207898,1659208780
7,66376169,66377251,1659207898,1659208980
6,66374369,66377651,1659206098,1659209380
5,66377768,66378650,1659209497,1659210379
10,66377768,66378651,1659209497,1659210380
15,66377769,66378651,1659209498,1659210380
13,66376569,66378851,1659208298,1659210580
6,66377768,66379650,1659209497,1659211379
9,66377369,66379650,1659209098,1659211379
7,66378968,66379850,1659210697,1659211579
6,66379767,66382849,1659211496,1659214578
6,66382966,66384848,1659214695,1659216577
15,66384566,66385448,1659216295,1659217177
7,66382966,66385847,1659214695,1659217576
3,66386764,66387646,1659218493,1659219375
12,66386565,66388047,1659218294,1659219776
12,66388364,66389246,1659220093,1659220975
13,66390564,66391446,1659222293,1659223175
14,66390564,66391446,1659222293,1659223175
15,66390564,66391446,1659222293,1659223175
7,66398560,66399442,1659230289,1659231171
13,66400440,66401442,1659232169,1659233171
14,66400440,66401442,1659232169,1659233171
6,66400759,66402241,1659232488,1659233970
6,66402358,66403240,1659234087,1659234969
6,66404357,66405360,1659236086,1659237089
7,66404957,66405839,1659236686,1659237568
0,66406156,66407038,1659237885,1659238767
5,66406157,66407039,1659237886,1659238768
12,66406157,66407040,1659237886,1659238769
13,66406157,66407040,1659237886,1659238769
14,66406158,66407040,1659237887,1659238769
15,66406158,66407040,1659237887,1659238769
6,66408956,66410637,1659240685,1659242366
7,66418952,66420034,1659250681,1659251763
6,66419751,66422833,1659251480,1659254562
6,66423150,66424072,1659254879,1659255801
14,66424470,66425472,1659256199,1659257201
6,66424469,66426151,1659256198,1659257880
7,66425269,66426551,1659256998,1659258280
14,66425950,66426872,1659257679,1659258601
7,66427468,66428350,1659259197,1659260079
14,66430468,66431350,1659262197,1659263079
15,66432867,66433749,1659264596,1659265478
6,66432066,66434748,1659263795,1659266477
13,66434866,66435748,1659266595,1659267477
14,66434866,66435748,1659266595,1659267477
15,66434866,66435748,1659266595,1659267477
13,66461255,66462137,1659292984,1659293866
11,66463254,66464136,1659294983,1659295865
12,66463254,66464137,1659294983,1659295866
13,66463255,66464137,1659294984,1659295866
14,66463255,66464137,1659294984,1659295866
6,66463854,66465336,1659295583,1659297065
13,66477049,66477971,1659308778,1659309700
6,66481766,66482649,1659313495,1659314378
6,66483246,66486447,1659314975,1659318176
7,66486365,66487447,1659318094,1659319176
6,66501159,66502041,1659332888,1659333770
7,66501759,66502641,1659333488,1659334370
12,66502359,66503241,1659334088,1659334970
13,66502359,66503241,1659334088,1659334970
14,66502359,66503241,1659334088,1659334970
6,66502958,66505839,1659334687,1659337568
13,66504958,66505840,1659336687,1659337569
6,66525669,66526951,1659357398,1659358680
7,66527068,66528150,1659358797,1659359879
6,66527268,66528350,1659358997,1659360079
12,66527269,66529350,1659358998,1659361079
6,66529068,66529950,1659360797,1659361679
6,66531067,66534748,1659362796,1659366477
7,66531267,66534748,1659362996,1659366477
6,66535145,66536147,1659366874,1659367876
7,66535145,66536347,1659366874,1659368076
6,66536664,66537946,1659368393,1659369675
7,66537144,66538946,1659368873,1659370675
12,66537865,66541346,1659369594,1659373075
6,66540943,66542145,1659372672,1659373874
15,66545462,66546344,1659377191,1659378073
6,66582966,66585248,1659414695,1659416977
6,66585365,66586447,1659417094,1659418176
12,66585965,66586847,1659417694,1659418576
12,66599560,66600442,1659431289,1659432171
7,66599959,66602441,1659431688,1659434170
6,66600159,66603640,1659431888,1659435369
12,66605358,66606240,1659437087,1659437969
7,66605357,66608158,1659437086,1659439887
5,66607956,66608838,1659439685,1659440567
5,66609155,66610038,1659440884,1659441767
7,66608356,66610038,1659440085,1659441767
6,66603758,66611037,1659435487,1659442766
14,66610156,66611038,1659441885,1659442767
4,66608955,66611237,1659440684,1659442966
11,66609756,66611238,1659441485,1659442967
13,66609356,66611638,1659441085,1659443367
12,66609356,66612037,1659441085,1659443766
15,66611555,66612837,1659443284,1659444566
12,66612355,66613237,1659444084,1659444966
13,66612355,66613237,1659444084,1659444966
6,66611155,66614036,1659442884,1659445765
7,66612554,66614236,1659444283,1659445965
0,66614553,66616435,1659446282,1659448164
1,66615552,66616754,1659447281,1659448483
1,66626068,66627550,1659457797,1659459279
0,66626468,66628070,1659458197,1659459799
1,66636064,66637146,1659467793,1659468875
0,66634745,66637266,1659466474,1659468995
6,66641263,66642345,1659472992,1659474074
7,66641543,66642545,1659473272,1659474274
7,66642862,66644744,1659474591,1659476473
6,66671331,66674172,1659503060,1659505901
7,66672050,66674372,1659503779,1659506101
7,66677568,66678450,1659509297,1659510179
12,66677769,66678651,1659509498,1659510380
6,66678368,66679450,1659510097,1659511179
7,66678568,66681449,1659510297,1659513178
6,66679567,66681649,1659511296,1659513378
12,66678968,66681650,1659510697,1659513379
6,66682366,66683248,1659514095,1659514977
6,66684365,66685248,1659516094,1659516977
6,66690843,66691845,1659522572,1659523574
6,66717752,66718634,1659549481,1659550363
6,66723550,66724552,1659555279,1659556281
7,66723750,66725552,1659555479,1659557281
6,66724669,66726551,1659556398,1659558280
7,66726669,66727551,1659558398,1659559280
6,66733466,66734348,1659565195,1659566077
6,66743662,66744544,1659575391,1659576273
6,66751059,66752541,1659582788,1659584270
6,66753058,66754140,1659584787,1659585869
12,66751859,66754940,1659583588,1659586669
6,66754257,66756139,1659585986,1659587868
12,66756257,66757939,1659587986,1659589668
7,66760655,66761537,1659592384,1659593266
12,66769852,66770734,1659601581,1659602463
7,66776768,66777651,1659608497,1659609380
7,66780567,66781449,1659612296,1659613178
6,66783766,66784648,1659615495,1659616377
12,66789164,66790046,1659620893,1659621775
6,66789963,66790845,1659621692,1659622574
12,66790164,66791166,1659621893,1659622895
7,66789963,66791245,1659621692,1659622974
13,66790364,66791246,1659622093,1659622975
6,66790963,66791845,1659622692,1659623574
7,66793762,66795244,1659625491,1659626973
6,66793362,66795443,1659625091,1659627172
5,66799159,66800041,1659630888,1659631770
7,66799359,66801241,1659631088,1659632970
6,66798360,66801441,1659630089,1659633170
7,66801359,66802241,1659633088,1659633970
12,66806237,66807239,1659637966,1659638968
7,66806557,66808038,1659638286,1659639767
6,66805757,66808238,1659637486,1659639967
6,66810355,66811237,1659642084,1659642966
7,66842942,66845344,1659674671,1659677073
15,66845462,66846344,1659677191,1659678073
6,66847260,66848142,1659678989,1659679871
7,66846261,66848143,1659677990,1659679872
15,66848261,66849143,1659679990,1659680872
6,66868652,66871733,1659700381,1659703462
10,66874770,66875852,1659706499,1659707581
6,66873650,66876051,1659705379,1659707780
11,66875569,66876451,1659707298,1659708180
10,66878368,66879450,1659710097,1659711179
11,66878568,66879450,1659710297,1659711179
6,66879567,66880449,1659711296,1659712178
11,66879768,66880650,1659711497,1659712379
7,66880367,66881249,1659712096,1659712978
3,66882366,66883248,1659714095,1659714977
11,66882367,66883249,1659714096,1659714978
10,66882766,66883648,1659714495,1659715377
7,66882766,66883848,1659714495,1659715577
12,66882966,66885648,1659714695,1659717377
12,66886165,66887047,1659717894,1659718776
15,66887165,66888047,1659718894,1659719776
7,66887244,66889246,1659718973,1659720975
6,66886964,66889646,1659718693,1659721375
6,66889963,66890845,1659721692,1659722574
6,66890963,66891845,1659722692,1659723574
5,66899959,66901041,1659731688,1659732770
5,66901358,66902241,1659733087,1659733970
6,66899959,66903240,1659731688,1659734969
5,66902758,66903640,1659734487,1659735369
13,66903358,66904440,1659735087,1659736169
12,66903358,66905640,1659735087,1659737369
6,66911754,66912637,1659743483,1659744366
7,66914953,66915835,1659746682,1659747564
6,66915353,66916835,1659747082,1659748564
12,66920551,66921433,1659752280,1659753162
7,66925469,66926351,1659757198,1659758080
13,66953458,66954540,1659785187,1659786269
6,66953258,66955339,1659784987,1659787068
13,66955258,66957139,1659786987,1659788868
7,66956856,66957739,1659788585,1659789468
6,66957456,66958338,1659789185,1659790067
7,66959255,66960138,1659790984,1659791867
6,66959255,66960737,1659790984,1659792466
6,66961854,66962736,1659793583,1659794465
12,66962255,66963137,1659793984,1659794866
7,66963654,66964536,1659795383,1659796265
6,66962934,66965335,1659794663,1659797064
7,66973050,66973972,1659804779,1659805701
12,66973770,66974652,1659805499,1659806381
6,66973250,66975052,1659804979,1659806781
7,66974169,66975052,1659805898,1659806781
12,66976169,66977051,1659807898,1659808780
14,66976169,66977052,1659807898,1659808781
6,67001159,67003240,1659832888,1659834969
7,67001159,67004240,1659832888,1659835969
6,67003558,67005040,1659835287,1659836769
13,67009156,67010238,1659840885,1659841967
12,67009356,67010638,1659841085,1659842367
7,67009955,67011437,1659841684,1659843166
13,67011155,67012037,1659842884,1659843766
6,67008556,67013636,1659840285,1659845365
7,67012154,67013836,1659843883,1659845565
12,67010955,67013956,1659842684,1659845685
15,67012155,67014157,1659843884,1659845886
13,67012555,67014436,1659844284,1659846165
12,67014354,67015236,1659846083,1659846965
6,67014553,67015435,1659846282,1659847164
15,67014954,67015836,1659846683,1659847565
7,67013954,67016435,1659845683,1659848164
12,67016953,67017835,1659848682,1659849564
15,67016953,67017835,1659848682,1659849564
6,67016752,67019434,1659848481,1659851163
12,67029068,67029950,1659860797,1659861679
13,67029068,67030750,1659860797,1659862479
11,67030667,67031549,1659862396,1659863278
12,67030268,67033349,1659861997,1659865078
7,67032666,67033548,1659864395,1659865277
7,67033866,67034748,1659865595,1659866477
6,67041063,67041945,1659872792,1659873674
7,67042662,67043544,1659874391,1659875273
15,67048061,67048943,1659879790,1659880672
14,67052059,67052941,1659883788,1659884670
12,67052059,67054940,1659883788,1659886669
14,67054058,67054940,1659885787,1659886669
14,67055258,67056140,1659886987,1659887869
12,67055258,67056340,1659886987,1659888069
12,67065054,67066735,1659896783,1659898464
15,67068253,67069135,1659899982,1659900864
12,67067653,67069734,1659899382,1659901463
8,67071251,67072133,1659902980,1659903862
7,67072850,67073772,1659904579,1659905501
10,67073770,67074652,1659905499,1659906381
11,67074770,67075652,1659906499,1659907381
10,67074770,67076051,1659906499,1659907780
12,67075449,67076371,1659907178,1659908100
6,67076768,67079450,1659908497,1659911179
7,67092042,67092964,1659923771,1659924693
6,67090363,67093844,1659922092,1659925573
7,67094361,67095244,1659926090,1659926973
6,67095761,67096643,1659927490,1659928372
6,67100559,67103240,1659932288,1659934969
7,67117032,67117954,1659948761,1659949683
12,67117753,67119234,1659949482,1659950963
7,67119032,67120034,1659950761,1659951763
12,67122231,67124352,1659953960,1659956081
6,67138464,67139346,1659970193,1659971075
6,67141263,67142145,1659972992,1659973874
13,67143063,67143945,1659974792,1659975674
15,67142663,67144345,1659974392,1659976074
12,67142663,67144544,1659974392,1659976273
6,67143662,67144744,1659975391,1659976473
7,67141942,67145343,1659973671,1659977072
7,67145461,67146343,1659977190,1659978072
7,67146461,67147343,1659978190,1659979072
6,67149259,67150341,1659980988,1659982070
6,67151259,67152141,1659982988,1659983870
12,67151859,67152741,1659983588,1659984470
6,67152258,67153140,1659983987,1659984869
6,67164053,67164936,1659995782,1659996665
6,67181766,67182848,1660013495,1660014577
7,67190563,67191445,1660022292,1660023174
13,67190963,67191845,1660022692,1660023574
12,67190963,67191965,1660022692,1660023694
7,67191563,67192645,1660023292,1660024374
6,67192562,67193444,1660024291,1660025173
12,67192563,67193565,1660024292,1660025294
6,67196360,67197642,1660028089,1660029371
7,67196960,67197962,1660028689,1660029691
7,67215153,67216035,1660046882,1660047764
12,67216953,67217955,1660048682,1660049684
7,67216752,67218234,1660048481,1660049963
6,67218552,67219434,1660050281,1660051163
12,67219352,67220234,1660051081,1660051963
7,67218752,67220633,1660050481,1660052362
7,67222750,67223672,1660054479,1660055401
12,67224350,67225352,1660056079,1660057081
11,67227469,67228351,1660059198,1660060080
12,67227469,67229550,1660059198,1660061279
6,67231266,67232748,1660062995,1660064477
7,67232066,67232948,1660063795,1660064677
7,67251459,67252341,1660083188,1660084070
7,67252458,67253340,1660084187,1660085069
12,67253658,67255740,1660085387,1660087469
13,67255857,67256739,1660087586,1660088468
7,67266253,67267135,1660097982,1660098864
7,67272050,67272932,1660103779,1660104661
7,67273050,67273972,1660104779,1660105701
7,67275169,67276051,1660106898,1660107780
7,67281766,67282649,1660113495,1660114378
12,67284166,67285448,1660115895,1660117177
6,67288164,67290845,1660119893,1660122574
7,67297560,67298442,1660129289,1660130171
7,67307836,67308758,1660139565,1660140487
12,67312435,67316435,1660144164,1660148164
7,67318632,67319554,1660150361,1660151283
6,67319631,67320833,1660151360,1660152562
7,67338464,67339346,1660170193,1660171075
6,67351458,67352341,1660183187,1660184070
7,67377168,67378050,1660208897,1660209779
12,67379968,67380970,1660211697,1660212699
7,67381367,67382249,1660213096,1660213978
12,67381767,67382649,1660213496,1660214378
12,67383166,67384048,1660214895,1660215777
13,67400759,67403441,1660232488,1660235170
13,67403758,67405240,1660235487,1660236969
12,67417832,67418834,1660249561,1660250563
12,67419952,67420834,1660251681,1660252563
13,67421151,67422233,1660252880,1660253962
7,67422150,67425551,1660253879,1660257280
7,67451458,67452341,1660283187,1660284070
6,67455257,67456139,1660286986,1660287868
6,67472930,67474852,1660304659,1660306581
7,67473969,67477051,1660305698,1660308780
12,67484766,67485768,1660316495,1660317497
13,67494762,67495644,1660326491,1660327373
6,67496160,67497043,1660327889,1660328772
7,67496560,67497443,1660328289,1660329172
13,67495961,67497843,1660327690,1660329572
15,67496961,67497843,1660328690,1660329572
12,67496961,67498642,1660328690,1660330371
7,67497960,67500241,1660329689,1660331970
13,67500160,67501042,1660331889,1660332771
